Вы прекрасны и красивы,"
Вы умны и веселы,"
Я пред Вами на коленях,"
Ну, а Вы раздражены."
То ли это от сомнений,"
Пережили много Вы,"
Под глазами легли тени,"
От бессониц и беды."
И сгорая от бессилья,"
Чувства как мне передать,"
Вы божественно красивы,"
Разрешите Вам сказать."
Вашу руку взять в ладони,"
Посмотреть глаза в глаза,"
Мысли скачут словно кони,"
А у Вас в глазах гроза."
Что ж, прошу у Вас прощенья,"
Ухожу без лишних слов,"
Я конечно не Есенин,"
Что Вам Мишкина любовь."
Что Вам Мишкины страданья,"
Что Вам жалкие цветы,"
Вы простите, но хотелось,"
Объясниться Вам в любви
6281|pushkar_oksana|Доктора зараз дорогі(((
6282|tonia11051990|Ветка белая сирени, "
На полу у Ваших ног,"
Я конечно не Есенин,"
Но черкну Вам пару строк."
Вы прекрасны и красивы,"
Вы умны и веселы,"
Я пред Вами на коленях,"
Ну, а Вы раздражены."
То ли это от сомнений,"
Пережили много Вы,"
Под глазами легли тени,"
От бессониц и беды."
И сгорая от бессилья,"
Чувства как мне передать,"
Вы божественно красивы,"
Разрешите Вам сказать."
Вашу руку взять в ладони,"
Посмотреть глаза в глаза,"
Мысли скачут словно кони,"
А у Вас в глазах гроза."
Что ж, прошу у Вас прощенья,"
Ухожу без лишних слов,"
Я конечно не Есенин,"
Что Вам Мишкина любовь."
Что Вам Мишкины страданья,"
Что Вам жалкие цветы,"
Вы простите, но хотелось,"
Объясниться Вам в любви
6283|pushkar_oksana|Що дійсно можна виграти?)))
6284|daria_onyschuk|Подорож, подорож💚
6285|pushkar_oksana|На ремонт(((
6286|taniushka9645|На мебель
6287|taniushka9645|На мечту кровати купить
6288|taniushka9645|На мебель
6289|taniushka9645|Куплю мебель кровати для себя и дочки 🙌🤗😍🤗😍
6290|taniushka9645|Куплю мебель кровати для себя и дочки 🙌🤗😍🤗😍
6291|pushkar_oksana|Хочу чоловікові зробити подарунок
6292|taniushka9645|На стиральную машинку
6293|taniushka9645|На стиральную машинку
6294|tonia11051990|Вы прекрасны как цветы"
И как ангелы чисты."
Блики вашей красоты,"
Словно свет самой души."
Пожелаю лишь любви"
И конечно жгучей страсти."
Что б на жизненном пути,"
Обошли вас все напасти…
6295|taniushka9645|На ремонт
6296|pushkar_oksana|На ремонт
6297|tonia11051990|Хочу ліжко
6298|pushkar_oksana|На долгі
6299|tonia11051990|Одам долг
6300|tonia11051990|Зроблю машину чоловіку
6301|taniushka9645|На мебель ремонт
6302|pushkar_oksana|Просто хочу виграти
6303|tonia11051990|Хочу виграш
6304|taniushka9645|На кровать
6305|taniushka9645|На кровать
6306|tonia11051990|Хочу виграш
6307|orestochka_krip|На одяг
6308|orestochka_krip|На подарунки
6309|orestochka_krip|На шопінг поїду
6310|tonia11051990|Хочу хочу виграти ох мічта
6311|pushkar_oksana|Для майбутньої дитини
6312|pushkar_oksana|На каляску
6313|taniushka9645|На ремонт
6314|orestochka_krip|На мрію😍
6315|taniushka9645|На мебель
6316|orestochka_krip|На мрію 💰💰💰💰💰
6317|orestochka_krip|На мрію 🖤💰🖤💰🖤💰
6318|orestochka_krip|На мрію🖤💰🖤💰🖤💰
6319|pushkar_oksana|На зуби
6320|tonia11051990|Так всё для вас"
И ради вас,"
Цветы, надежды и мечты,"
Есть только вы...
6321|pushkar_oksana|На вікна
6322|pushkar_oksana|На комунальні послуги
6323|family_tkachenko_|На мебель для кухни
6324|orestochka_krip|На подорож з чоловіком в
6325|family_tkachenko_|На мебель для кухни
6326|family_tkachenko_|Куплю мебель для кухни
6327|family_tkachenko_|Куплю мебель для кухни
6328|pushkar_oksana|На велосипед
6329|tonia11051990|Хочу
6330|tonia11051990|Хочу
6331|tonia11051990|Хочу хочу виграти
6332|tonia11051990|Виграти
6333|pushkar_oksana|На зимовий одяг
6334|tonia11051990|Куплю машинку стиральну
6335|pushkar_oksana|Дитям на подарунки
6336|tonia11051990|Хочу купити машинку
6337|pushkar_oksana|Мамі на подарок
6338|pushkar_oksana|На садочку
6339|pushkar_oksana|На лікування
6340|pushkar_oksana|На ремонт машини
6341|tonia11051990|Хочу ліжко
6342|pushkar_oksana|Хочу витратити на всякі дрібниці
6343|pushkar_oksana|На телефон
6344|pushkar_oksana|Доці на планшет
6345|pushkar_oksana|На шопінг
6346|pushkar_oksana|На холодильник
6347|tonia11051990|Хочу виграти для сімї
6348|pushkar_oksana|На розваги
6349|tonia11051990|Хочу виграти на все все
6350|pushkar_oksana|На тепло
6351|pushkar_oksana|На новий рік
6352|tori_sss|За электричество заплатить. )))
6353|pushkar_oksana|На день народження
6354|tonia11051990|Так всё для вас"
И ради вас,"
Цветы, надежды и мечты,"
Есть только вы...
6355|pushkar_oksana|На шубу
6356|tonia11051990|Хочу хочу виграти
6357|tonia11051990|Хочу дуже виграти
6358|pushkar_oksana|На ремонт в ванній кімнаті
6359|pushkar_oksana|На навчання
6360|tymofejeva|Айфончик📲😃
6361|orestochka_krip|8
6362|orestochka_krip|На подорож з чоловіком в
6363|sonia_kazy|На ремонт
6364|tonia11051990|Хочу хочу
6365|demberezka|гроші хороші гроші хороші
6366|sonia_kazy|В Хмільники на оздоровлення брата
6367|tonia11051990|На на навчання
6368|tonia11051990|На телік плазму
6369|tonia11051990|Хочу хочу
6370|pushkar_oksana|Хочу до сонечка
6371|tonia11051990|Хочу і все все
6372|pushkar_oksana|Дитині на розвиток
6373|tonia11051990|Хай мені повезе
6374|tonia11051990|Хай прийде удача до мене
6375|pushkar_oksana|Хочу піти спокійно в дикрет
6376|tonia11051990|Хочу
6377|pushkar_oksana|На бізнес
6378|sonia_kazy|Може нарешті з чоловіком відпочину
6379|sonia_kazy|Полікую зуби собі ічоловікові
6380|pushkar_oksana|В Карпати
6381|pushkar_oksana|Або у Львов
6382|pushkar_oksana|На море
6383|pushkar_oksana|Для себе
6384|pushkar_oksana|Хочу грошей
6385|pushkar_oksana|Дайте грошей
6386|orestochka_krip|На одяг
6387|adriana_masko|На навчання
6388|orestochka_krip|На подарунки
6389|orestochka_krip|На подарунки
6390|orestochka_krip|На шопінг поїду
6391|tanya.2016_|Га
6392|tanya.2016_|Ремонт
6393|natalika_palamarchuk|Гроші всім потрібні)
6394|plakhotnuyk_an|Якщо виграю, то матиму стартовий капітал для ремонту бару)))
6395|plakhotnuyk_an|Якщо виграю, то матиму стартовий капітал для ремонту бару)))
6396|na_talia4701|На дітей😍
6397|el.redchuk|На подарунки)
6398|_sabrina_sergeevna_|на организацию молодежных собраний
6399|_sabrina_sergeevna_|на организацию места в, котором все молодые люди моего города могут прийти и отдохнуть бесплатно , пообщаться , съесть пиццу, выпить кофе
6400|tanya.2016_|Хочу выиграть
6401|_sabrina_sergeevna_|еще на реабилитацию подруги после операции
6402|_sabrina_sergeevna_|конечно же на починку елефона
6403|tonia11051990|Машинку
6404|_sabrina_sergeevna_|а точнее экрана , он дважды упал и дважды углом , ак и разбила сенсор
6405|_sabrina_sergeevna_|возможно вообще новый куплю
6406|tonia11051990|Давайте станем чуть добрее,"
Не будем злиться на других."
Жить с добрым сердцем веселее."
Ценить друзей, любить родных."
Мы все зависим друг от друга,"
Плоха ли жизнь, иль хороша."
Дождь за окном, кружит ли вьюга."
С добром всегда светла душа.
6407|_sabrina_sergeevna_|еще хочу небольшой ремонт в комнате, хочу сделать ее в скандинавском стиле
6408|orestochka_krip|На шопінг поїду
6409|viktoria_sahaidak|Хочу на море
6410|orestochka_krip|На одяг тепленький
6411|orestochka_krip|На одяг тепленький
6412|orestochka_krip|На подарунки
6413|nataschka_ku|На прикраси 🌹
6414|orestochka_krip|На подорож з чоловіком
6415|juliia_grebelnyk|На подарунки
6416|juliia_grebelnyk|для себе на різні приємності
6417|khomenko_anna_|На мрію
6418|khomenko_anna_|На мрію
6419|juliia_grebelnyk|близьким і коханому на подаруночки
6420|juliia_grebelnyk|на одяг
6421|orestochka_krip|На подарунки
6422|juliia_grebelnyk|на смачненьке
6423|juliia_grebelnyk|гроші зайвими не будуть
6424|juliia_grebelnyk|Хочу перемоги дуже дуже
6425|ksenia_poltavets|На эпиляцию🤫
6426|ineska.kovalchyk|На мрію
6427|ineska.kovalchyk|На ремонт
6428|ineska.kovalchyk|На дитячі мрії
6429|lili__semenenko|На шопінг
6430|lili__semenenko|На шопінг
6431|_elena_lavrova|На море
6432|_elena_lavrova|На власну справу
6433|d_alexsandrovna|На навчання
6434|d_alexsandrovna|На ремонт
6435|d_alexsandrovna|На подорож
6436|d_alexsandrovna|На допомогу рідним
6437|d_alexsandrovna|На меблі
6438|ulitinasvitlana|на мрію
6439|iragadach|Хочу🤞🏻
6440|valeriachuksina|Потрачу гроші на шопінг😍
6441|valeriachuksina|Потрачу гроші на шопінг😍
6442|shyshami|На подорож🌿
6443|lili__semenenko|На шопінг
6444|lili__semenenko|На шопінг
6445|orestochka_krip|На подарунки
6446|mrs.snizhana|Хочу виграти 💵💵💰💰😍
6447|orestochka_krip|На подорож з чоловіком
6448|olya_krishuk|На оновлення гардеробу 💙
6449|orestochka_krip|На шопінг поїду
6450|orestochka_krip|На одяг
6451|orestochka_krip|На одяг тепленький
6452|marjankann|На зимовий одяг для своєї сім'ї
6453|marjankann|На ремонт кімнати для діток
6454|marjankann|На зимовий одяг
6455|marjankann|Дуже хочу виграти
6456|marjankann|На письмовий сті
6457|marjankann|На ремонт кімнати
6458|marjankann|На зимовий одяг для своїх рідних
6459|marjankann|На ремонт кімнати для своїх діток
6460|marjankann|Дуже мрію про ремонт кімнати
6461|marjankann|На ремонт кімнати
6462|marjankann|Дуже хочу виграти та зробити подарунки дітям
6463|marjankann|Дуже мрію про ремонт кімнати для своїх діток
6464|marjankann|На ремонт
6465|natasha_zelenyuk|Новенькі меблі 🙂
6466|marjankann|Дуже мрію про ремонт
6467|marjankann|На зимовий одяг для своїх рідних
6468|marjankann|На зимовий одяг
6469|marjankann|На ремонт
6470|marjankann|Дуже мрію про ремонт
6471|marjankann|На письмовий сті
6472|natasha_zelenyuk|Одяг👋🏼
6473|na_talia4701|На мрію😍
6474|na_talia4701|На totecollection💃
6475|anet1720|На собственное дело
6476|anet1720|Потрачу на семью
6477|anet1720|На путешествие
6478|olya_krishuk|На допомогу мамі 🌿
6479|olya_krishuk|На своє навчання 🌿
6480|olya_krishuk|На подорож по затишним куточкам України 🌿
6481|olya_krishuk|На подорож по затишним куточкам України 💙
6482|olya_krishuk|На навчання 💙
6483|anet1720|На осеннюю одежду)
6484|anet1720|Накоплю много кроссовок 😁
6485|anet1720|На путешествие
6486|anet1720|На поездку в Барселону
6487|anet1720|На поездку в Италию
6488|anet1720|На поездку в Амстердам
6489|anet1720|На подарки родным
6490|anet1720|На поездку с любимым)
6491|anet1720|На шоппинг
6492|anet1720|На новый айфончик
6493|anet1720|На планшет
6494|_tatia._.sing_|На лікування🤕
6495|anna_katerynchyk|На мрію
6496|anna_katerynchyk|На мрію
6497|r_lika11|Шоппинг
6498|orestochka_krip|На новий рік в карпатах
6499|orestochka_krip|На подорож з чоловіком
6500|juliannered|На шопінг
6501|orestochka_krip|На одяг
6502|orestochka_krip|На подарунки
6503|na_talia4701|На прикраси🌸
6504|olesia.yatsiy|Хочууу
6505|tali.mrz|На себе)
6506|tali.mrz|На шопінг🙌🏻
6507|tali.mrz|На подорож)
6508|tali.mrz|На мрію)
6509|tali.mrz|На подарунки)
6510|tali.mrz|На кота)
6511|tali.mrz|Куплю собі мопса)
6512|tali.mrz|На навчання)
6513|tali.mrz|На поїздку в Сицилію)
6514|tali.mrz|На релакс)
6515|tali.mrz|На щось мега круте)
6516|tali.mrz|Куплю щось корисне)
6517|orestochka_krip|На подорож з чоловіком
6518|orestochka_krip|Куплю багато-багато одягу
6519|orestochka_krip|На подарунки
6520|orestochka_krip|На одяг тепленький
6521|orestochka_krip|На одяг тепленький
6522|orestochka_krip|На одяг
6523|orestochka_krip|Куплю новий телефон собі та мамі
6524|orestochka_krip|Куплю новий телефон собі та мамі
6525|orestochka_krip|На одяг тепленький
6526|irynanovikova|На подарунки
6527|irynanovikova|Для рідних
6528|irynanovikova|На подорож
6529|irynanovikova|Білет додомуууу
6530|irynanovikova|Італія🤗
6531|irynanovikova|Україна ❤
6532|irynanovikova|Шопінг
6533|irynanovikova|На мрію😍
6534|irynanovikova|Надіюсь на перемогу 🤗
6535|orestochka_krip|На 9
6536|orestochka_krip|Подорож
6537|orestochka_krip|На подорож з чоловіком
6538|_elena_lavrova|На ремонт
6539|_elena_lavrova|На мрiю
6540|_elena_lavrova|На сiм'ю
6541|_elena_lavrova|На оздоровлення
6542|vasilisk819|Почему так долго не определяют победителя? 🙄
6543|elenaskoraya_|На документы для работы за границей 🤩
6544|elenaskoraya_|На документы для работы за границей 😎
6545|orestochka_krip|На шопінг поїду
6546|taniyshik|Я хочу побачити світ
6547|orestochka_krip|На одяг
6548|orestochka_krip|На подорож з чоловіком в ресторані
6549|tonia11051990|На ліжко
6550|tonia11051990|Хочу виграти на ліжко
6551|tonia11051990|Хочу виграти на ліжко
6552|tonia11051990|На ліжко
6553|tonia11051990|трус не может выиграть, а тот, у кого болит сердце, не в состоянии любит
6554|tonia11051990|Тот, кто смеётся с закрытыми глазами, да ещё скрестив руки, точно знает, что выиграет.
6555|tonia11051990|Подарок наш особый,"
Немного чародейный."
Порадует любого"
Билетик лотерейный."
Подарен вам с душою,"
А значит — повезёт!"
И выигрыш непременно"
Желанный принесёт.
6556|family_tkachenko_|Доброе утро 👏🔥🍒🍒🍒🍒если выиграю куплю мебель
6557|family_tkachenko_|Доброе утро 👏🔥🍒🍒🍒🍒если выиграю куплю мебель
6558|family_tkachenko_|На мебель
6559|family_tkachenko_|На мебель
6560|pushkar_oksana|Хочу денег
6561|pushkar_oksana|Доброе утро! Деньги денюшки)))
6562|pushkar_oksana|На дело😉
6563|pushkar_oksana|На теплу куртку для вагітних
6564|family_tkachenko_|ремонт
6565|family_tkachenko_|Куплю мебель ремонт
6566|el.redchuk|На відпочинок
6567|tonia11051990|На сімю
6568|tonia11051990|На все все
6569|tonia11051990|Всім успіху
6570|tonia11051990|Хочу виграти дуже
6571|tonia11051990|Чекаю нетерпінням розіграшу,хочу мрію
6572|tonia11051990|Хочу хочу виграти
6573|mylittlecateat|Дуже хочу виграти!!!виграш на мрію!
6574|marjankann|Двоповерхове ліжко
6575|marjankann|На ремонт дитячої кімнати
6576|marjankann|Ремонт дитячої кімнати
6577|marjankann|На двоповерхове ліжко
6578|na_talia4701|На діточок🌸
6579|marjankann|На ремонт дитячої кімнати та двоповерхове ліжко
6580|marjankann|ремонт дитячі кімнати та двоповерхове ліжко
6581|na_talia4701|На відпочинок🌴
6582|na_talia4701|На сім'ю💗
6583|marjankann|на письмовий стіл
6584|marjankann|на письмовий стіл
6585|marjankann|хочу дуже хочу виграти щоб зробити ремонт у дитячій кімнаті та купити двоповерховий ліжко
6586|marjankann|хочу дуже хочу виграти щоб зробити у дитячій кімнаті ремонт та купити двоповерхове ліжко
6587|marjankann|хочу дуже хочу виграти для дітей
6588|marjankann|хочу дуже хочу виграти для дітей
6589|marjankann|хочу здійснити свою мрію
6590|marjankann|хочу здійснити свою мрію
6591|katerin_imshenitska|На подарунки 💕
6592|katerin_imshenitska|Для діток😍
6593|katerin_imshenitska|Для особистих потреб 🤗
6594|katerin_imshenitska|На подарунки своїм дітям 💕
6595|marjankann|На ремонт
6596|marjankann|На н
6597|marjankann|На ремонт
6598|marjankann|На зимовий одяг
6599|marjankann|На зимовий одяг
6600|marjankann|Дуже мрію про ремонт
6601|marjankann|На ремонт дитячої кімнати та двоповерхова кровать
6602|marjankann|на ремонт дитячих двоповерхових
6603|marjankann|На ремонт дитячої кімнати та двох поверхову кровать
6604|marjankann|на ремонт дитячої кімнати та письмовий стіл
6605|marjankann|На ремонт кімнати
6606|marjankann|На ремонт кімнати
6607|katerin_imshenitska|На подарунки своїм дітям 🤗
6608|marjankann|Дуже мрію про ремонт кімнати для своїх дітей
6609|marjankann|На ремонт кімнати для своїх дітей
6610|marjankann|Дуже мрію про ремонт кімнати
6611|katerin_imshenitska|Хочу перемогти і витратити гроші на інгредієнти для кондитерської справи 💕
6612|marjankann|Дуже мрію про ремонт
6613|marjankann|Дуже хочу зробити
6614|marjankann|На зимовий одяг
6615|marjankann|На зимовий одяг
6616|katerin_imshenitska|На кондитерські курси💕
6617|katerin_imshenitska|На подарунки близьким людям 😍😍😍
6618|olya_krishuk|На оновлення гардеробу 💙
6619|marjankann|Дуже мрію про ремонт
6620|olya_krishuk|На своє навчання 💙
6621|marjankann|Дуже хочу зробити гарні кімнати дітям
6622|marjankann|На ремонт дитячої кімнати та двоповерхове ліжко
6623|marjankann|дитячі кімнати та двоповерхове ліжко
6624|oksanadohtor|Ліжко для дитини
6625|marjankann|на ремонт дитячої кімнати та двоповерхове ліжко
6626|olya_krishuk|На добру справу 🌿
6627|olya_krishuk|На допомогу собачому притулку🌿
6628|nataschka_ku|На себе такую 🌹
6629|family_tkachenko_|Куплю мебель
6630|family_tkachenko_|На мебель 🍒👏🔥😍😊😊😮😮
6631|family_tkachenko_|На мебель 🍒👏🔥😍😊😊😮😮
6632|taniushka9645|На кровать 🤗🤗🤗🤗для себе і для доньки 🙌❤️😋😍😍😍😍
6633|taniushka9645|На кровать 🤗🤗🤗🤗для себе і для доньки 🙌❤️😋😍😍😍😍
6634|taniushka9645|На кровать
6635|taniushka9645|Мебель
6636|family_tkachenko_|На
6637|_elena_lavrova|На ремонт
6638|_elena_lavrova|На мрiю
6639|marjankann|На нові меблі
6640|_elena_lavrova|На сiм'ю
6641|olya_krishuk|На добру справу 🌿
6642|olya_krishuk|На своє навчання 🌿
6643|olya_krishuk|На подорож по затишним куточкам України 💛💙
6644|family_tkachenko_|🍒😊на мебель
6645|family_tkachenko_|На ремонт
6646|family_tkachenko_|На ремонт
6647|family_tkachenko_|На ремонт
6648|taniushka9645|На ремонт
6649|taniushka9645|На кровать
6650|taniushka9645|На кровать
6651|taniushka9645|На мебель
6652|taniushka9645|На мебель
6653|taniushka9645|ремонт
6654|family_tkachenko_|На мебель 🍒🍒🍒🍒🍒🍒🍒
6655|family_tkachenko_|Куплю кухню
6656|family_tkachenko_|Куплю кухню
6657|family_tkachenko_|На кухню
6658|burulkaaaaaaaa|На подорож
6659|makhelga|Хочу нові парфуми!
6660|taniushka9645|На кровать себе м для доченьки😋😋🤗🤗😍😍
6661|taniushka9645|На кровать себе м для доченьки😋😋🤗🤗😍😍
6662|family_tkachenko_|Куплю мебель для кухни
6663|family_tkachenko_|Куплю мебель для кухни
6664|marta_moon_|Вже відомі результати?
6665|d_alexsandrovna|На навчання
6666|d_alexsandrovna|На ремонт
6667|d_alexsandrovna|На техніку
6668|d_alexsandrovna|На допомогу рідним
6669|d_alexsandrovna|На меблі
6670|tanya.2016_|Хочу ремонт
6671|tanya.2016_|Хочу выиграть и зделать ремонт
6672|tanya.2016_|Хочу выиграть и зделать ремонт
6673|tanya.2016_|Хочу выиграть и зделать дочке шикарную спальню
6674|nataliya_kozakk|На подорож😍❤️
6675|taniushka9645|На кровать для себя и доченьки😍😋🤗🤗🤗
6676|taniushka9645|На кровать для себя и доченьки😍😋🤗🤗🤗
6677|taniushka9645|На кровать
6678|taniushka9645|На кровать
6679|family_tkachenko_|Доброе утречко 🍒если выиграю куплю мебель для кухни 👏🔥
6680|family_tkachenko_|Доброе утречко 🍒если выиграю куплю мебель для кухни 👏🔥
6681|tanya.2016_|Ну когда же результат
6682|tanya.2016_|Хочу выиграть
6683|tanya.2016_|Хочу выиграть
6684|taniushka9645|На мебель
6685|taniushka9645|Куплю мебель
6686|taniushka9645|На мебель в спальню
6687|taniushka9645|На мебель в
6688|taniushka9645|Куплю мебель в спальню
6689|taniushka9645|На мебель в спальню
6690|tanya.2016_|Хочу машинку стиральную
6691|tanya.2016_|На машинку стиральную
6692|tanya.2016_|На стеральну машинку 👍 👍 😇😇😍😍🙏🙏
6693|tanya.2016_|На стеральну машинку 👍 👍 😇😇😍😍🙏🙏
6694|taniushka9645|На кровать
6695|taniushka9645|На мебель
6696|taniushka9645|На кровать
6697|taniushka9645|На стиральную машинку 🤗🤗🤗
6698|taniushka9645|На стиральную машинку 🤗🤗🤗
6699|family_tkachenko_|На мебель в кухню
6700|family_tkachenko_|Кухню куплю
6701|olya.rudnicka|Все для синочка
6702|olya.rudnicka|На подаруночки 😇😇😇
6703|olya.rudnicka|На мрію😘😘😘
6704|olya.rudnicka|На ремонт👌👌👌
6705|olya.rudnicka|На день народження синочка😘😇😘
6706|family_tkachenko_|Куплю мебель
6707|family_tkachenko_|На мебель
6708|family_tkachenko_|На мебель
6709|family_tkachenko_|Я дня тебе удачного желаю,"
Пусть сложится он лучше, чем ты ждешь!"
Ты проведи его с улыбкой бодрой,"
Ведь, что посеешь, то потом пожнешь."
Пусть будет день приятным, очень легким,"
И на работе время пусть летит."
Удача рядом, можешь мне поверить,"
Она как раз к тебе уже спешит! ВЫИГРАЮ КУПЛЮ МЕБЕЛЬ
6710|family_tkachenko_|Я дня тебе удачного желаю,"
Пусть сложится он лучше, чем ты ждешь!"
Ты проведи его с улыбкой бодрой,"
Ведь, что посеешь, то потом пожнешь."
Пусть будет день приятным, очень легким,"
И на работе время пусть летит."
Удача рядом, можешь мне поверить,"
Она как раз к тебе уже спешит! ВЫИГРАЮ КУПЛЮ МЕБЕЛЬ
6711|d_alexsandrovna|На техніку
6712|family_tkachenko_|На мебель
6713|family_tkachenko_|Куплю мебель для кухни
6714|family_tkachenko_|Куплю мебель для кухни
6715|family_tkachenko_|Куплю мебель
6716|taniushka9645|Куплю кровать 😋
6717|taniushka9645|Куплю кровать
6718|marjankann|Дуже мрію про ремонт
6719|taniushka9645|Куплю шубу 😂
6720|nastya_22il|На развивающие курсы
6721|taniushka9645|На кровать
6722|taniushka9645|Куплю шубу
6723|taniushka9645|Выиграю куплю мебель диван
6724|nastya_22il|Я верю, что выиграю
6725|family_tkachenko_|Верю в удачу куплю кровать
6726|family_tkachenko_|Куплю стенку
6727|family_tkachenko_|Куплю ковры
6728|family_tkachenko_|Куплю мебель
6729|family_tkachenko_|Отдам жене
6730|family_tkachenko_|Куплю жене золотую цепочку
6731|family_tkachenko_|Куплю жене шубу
6732|family_tkachenko_|Куплю мебель
6733|family_tkachenko_|Очень много чего куплю 😊
6734|family_tkachenko_|Мебель
6735|family_tkachenko_|Не хватает мебели
6736|family_tkachenko_|Мебель Куплю
6737|na_talia4701|На дітей🌼
6738|family_tkachenko_|На мебель
6739|family_tkachenko_|На мебель
6740|family_tkachenko_|Мебель Куплю
6741|innapylypets|Я знаю, что выиграю
6742|family_tkachenko_|Куплю мебель
6743|family_tkachenko_|Мебель Куплю
6744|csanderina|А коли вже результати?!
6745|family_tkachenko_|Жду результат
6746|family_tkachenko_|Очень хочу
6747|family_tkachenko_|Твой путь для счастья предназначен,"
Пускай сопутствует удача"
В любых затеях, будь смелей,"
Добиться многого сумей."
Пусть каждое твое стремленье"
Ведет к успеху, без сомненья,"
Пусть воплощаются мечты,"
И будет все, как хочешь ты хочу выиграть и купить мебель
6748|family_tkachenko_|Твой путь для счастья предназначен,"
Пускай сопутствует удача"
В любых затеях, будь смелей,"
Добиться многого сумей."
Пусть каждое твое стремленье"
Ведет к успеху, без сомненья,"
Пусть воплощаются мечты,"
И будет все, как хочешь ты.На мебель потрачу деньги если выиграю
6749|lili__semenenko|Відпочинок
6750|khomenko_anna_|На мрію
6751|khomenko_anna_|На мрію
6752|family_tkachenko_|Ну когда уже
6753|family_tkachenko_|Хочу выиграть
6754|family_tkachenko_|Хочу
6755|family_tkachenko_|Куплю мебель р
6756|tali.mrz|На себе))
6757|family_tkachenko_|Куплю мебель
6758|tali.mrz|На кота)
6759|juliafox.19|На ремонт
6760|juliafox.19|На подарок мужу
6761|tali.mrz|На подарунки)
6762|juliafox.19|На шопинг
6763|tali.mrz|На шопінг)
6764|juliafox.19|На телефон
6765|tali.mrz|На відпочинок)
6766|tali.mrz|На подорож)
6767|tali.mrz|На навчання)
6768|tali.mrz|Куплю щось мега круте)
6769|tali.mrz|Ще не знаю що точно куплю, але витрачу з користю☺️
6770|m.koritskaya|Хочу хочу хочу
6771|m.koritskaya|Хочу хочу хочу
6772|family_tkachenko_|На мебель
6773|family_tkachenko_|На ремонт
6774|family_tkachenko_|На мебель
6775|uliana.pelts|Куплю великого м’якого ведмедика доці🐥
6776|uliana.pelts|Куплю блендер
6777|uliana.pelts|Куплю соковижималку
6778|uliana.pelts|Куплю велосипед доці і собі
6779|uliana.pelts|Куплю зимову ризину татові на авто
6780|uliana.pelts|Куплю гарний столовий набір
6781|uliana.pelts|Поїдем з чоловіком до Львова в Епіцентр, там на купляєм все чого бажає душа!
6782|na_talia4701|На мрію😍
6783|taniushka9645|Куплю мебель...диван стиральную машинку 😍😍
6784|taniushka9645|Куплю мебель...диван стиральную
6785|taniushka9645|Куплю мебель...диван стиральную
6786|family_tkachenko_|У каждого в судьбе своя мечта."
Дорога к ней − не так проста порою ..."
Пусть цели достигаются всегда,"
Удача светит яркою звездою!"
Поможет добиваться всех высот"
В победу вера, в собственные силы,"
И новый день, который настаёт −"
Опять успешным будет и счастливым
6787|family_tkachenko_|У каждого в судьбе своя мечта."
Дорога к ней − не так проста порою ..."
Пусть цели достигаются всегда,"
Удача светит яркою звездою!"
Поможет добиваться всех высот"
В победу вера, в собственные силы,"
И новый день, который настаёт −"
Опять успешным будет и счастливым
6788|nastya_akkuzina|Же можно?
6789|nastya_akkuzina|А вдруг выиграю 20 тыщ
6790|ira_hensicka|Хочу на дитину
6791|ira_hensicka|На себе
6792|ira_hensicka|На взуття
6793|ira_hensicka|На курси
6794|ira_hensicka|На машинку
6795|ira_hensicka|На кісточки
6796|ira_hensicka|На косметику
6797|ira_hensicka|На подорож
6798|ira_hensicka|На відпочинок
6799|ira_hensicka|На дн
6800|ira_hensicka|На мрію
6801|olya_krishuk|Хочуууу великий акваріум 💙
6802|olya_krishuk|На оновлення гардеробу 💙
6803|olya_krishuk|На оновлення гардеробу 💙
6804|olya_krishuk|На подорож по затишним куточкам України 💛
6805|olya_krishuk|Хочуууу великий акваріум 🌿
6806|oksana_lukasevych|На відпочинок
6807|i.am.bes|На своё, на женское 😍
6808|oksana_lukasevych|На мрію
6809|oksana_lukasevych|На море
6810|i.am.bes|Просто надо, просто хочу)
6811|oksana_lukasevych|На гори
6812|oksana_lukasevych|На подарунок
6813|oksana_lukasevych|На ремонт
6814|i.am.bes|🤞Хоть бы повезлоооо
6815|oksana_lukasevych|На витрибеньки
6816|oksana_lukasevych|На смаколики
6817|oksana_lukasevych|На шопінг
6818|i.am.bes|А чего б и нет, когда да!😁
6819|tanya.2016_|Интересно ктоже выиграет😇😇😇😍😍😍такую класную сумму 😊 😍 😍 😍 может я🙏🙏🙏То куплю себе стеральну машинку 👍 🙏🙏🙏
6820|tanya.2016_|Интересно ктоже выиграет😇😇😇😍😍😍такую класную сумму 😊 😍 😍 😍 может я🙏🙏🙏То куплю себе стеральну машинку 👍 🙏🙏🙏
6821|oksana_lukasevych|На ігрушки
6822|oksana_lukasevych|На діточок🐣
6823|i.am.bes|🙏 а ну-ка, чтоб мне повезло 😂
6824|tanya.2016_|Мне нужна стиральную машину
6825|oksana_lukasevych|На ремонт
6826|i.am.bes|Пока комменты не выгружены ещё, пользуемся моментом 😂
6827|oksana_lukasevych|На видих
6828|oksana_lukasevych|На море
6829|i.am.bes|I need this money 🙏
